VANID	AGE	PCT_C	PCT_P	PCT_J	PCT_M	FN_HISP	LN_HISP	FL_HISP	BG_SEG	PCT_SD2	PCT_LD2	REG_DAYS	CD1	CD2	CD3	CD4	CD5	CD6	CD7	CD8	CD9	CD10	VF1	VF2	VF3	VF4	VF5	VF6	VF7	VF8	VF9	VF10	VF11	VF12	VF13	VF14	VF15	VF16	VF17	VF18	VF19	VF20	VF21	VF22	VF23	VF24	VF25	VF26	VF27	VF28	VF29	VF30	VF31	VF32	VF33	VF34	VF35	VF36	VF37	VF38	VF39	VF40	VF41	VF42	VF43	VF44	VF45	VF46	VF47	VF48	VF49	VF50	GPELIG	PPELIG	MPELIG	EPELIG	C04	C06	PP08D	PP08R	set_no	set_no2	dv	pv	gd_Aw	gd_2w	sd_Aw	sd_2w	pad	pmd	pff	rbe	rbw	hrbe	hrbm	hrbl	lpsd2	lpld2	v08	sd2_sc1	sd2_Sc2	sd2_sc3	v08_Score
2	85	0	14.4	57.3	0	.2	0	.2	29.7	84.3	69.9	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	87.5	87.5	80	85.7	0	0	1	0	2	24	N	Y	 	 	 	 	 	 	 	N	N	 	 	 	 	 	Y	76.4	71.2	73.8	97
3	60	0	0	0	0	.9	.6	.8	31.2	75	49.1	6557	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	75	12.5	0	33.3	0	0	0	0	1	38	N	Y	N	 	N	 	N	N	N	N	N	 	 	 	 	 	Y	75.4	76.9	76.2	79
3	67	0	0	0	0	8	0	8	13.2	80	54.4	6645	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	62.5	50	40	52.4	0	0	0	1	1	16	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	N	Y	86.9	77.8	82.4	97
3	49	0	0	0	0	22.2	0	22.2	19.1	68.1	53.7	9319	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	62.5	12.5	0	28.6	0	0	0	0	2	12	N	Y	N	 	N	 	 	 	Y	N	N	 	 	 	 	 	Y	85	74.6	79.8	67
3	74	0	0	0	0	0	0	0	16.1	61	52.8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	12.5	60	57.1	0	0	1	0	2	96	N	Y	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	Y	56.7	50.2	53.4	100
2	74	0	0	0	0	1.8	0	1.8	15.1	66.7	61.7	4284	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	42.9	75	72.2	0	0	1	0	2	95	N	Y	N	 	N	 	 	 	Y	Y	Y	 	 	 	 	Y	Y	67.5	61.1	64.3	98
3	72	0	0	0	0	2.3	.6	1.5	4.3	51.9	40.3	2243	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	50	50	72.7	0	0	0	1	2	59	N	Y	N	N	N	 	 	 	 	N	Y	 	 	 	 	N	Y	41.1	38.7	39.9	99
2	76	0	0	0	0	3.6	0	3.6	20.3	56.3	47.7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	75	50	60	61.9	1	0	1	0	1	55	N	Y	Y	Y	Y	Y	 	Y	N	N	N	 	 	 	Y	Y	Y	100	100	100	100
2	62	0	0	0	0	5.8	0	5.8	34.9	53.8	45.6	4549	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	87.5	50	80	71.4	0	0	0	0	2	53	N	Y	N	 	N	 	 	Y	N	N	N	 	 	 	 	 	Y	47.6	46.4	47	94
3	74	0	0	0	0	4.7	.2	2.5	28.8	71.4	42.5	6590	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100	50	80	76.2	0	0	0	0	2	38	N	Y	N	N	N	 	 	 	Y	Y	Y	 	 	 	 	 	Y	61.1	54.1	57.6	78
3	51	0	0	0	0	8.8	0	8.8	0	50	54.5	7531	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	50	12.5	0	23.8	0	0	0	0	1	12	N	Y	Y	Y	N	 	 	Y	N	N	Y	 	 	 	 	Y	Y	83.4	69.1	76.3	85
2	59	0	0	0	0	4.5	.4	2.5	24.8	65.1	57.1	2625	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	80	60	100	75	0	0	0	1	1	98	N	Y	N	N	N	N	 	N	N	N	Y	 	 	 	 	N	Y	63.3	56.1	59.7	99
3	76	0	0	0	0	13.8	100	56.9	15.5	60	45.4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	50	12.5	0	23.8	0	0	1	0	1	20	N	Y	N	N	N	N	 	 	Y	N	Y	 	 	 	 	Y	N	79.9	77.1	78.5	99
3	87	0	0	0	0	2.1	0	2.1	34.9	53.8	45.6	9414	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	87.5	87.5	80	85.7	0	0	0	0	2	28	N	Y	N	 	Y	Y	 	Y	N	N	Y	 	 	 	 	 	Y	29.3	46.4	37.9	92
3	71	0	15.6	0	0	2.4	3	2.7	55.2	50	53.3	2492	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	67	N	Y	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	79.5	69.1	74.3	71
3	61	0	0	0	0	4.7	0	4.7	0	60	43	3785	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	57.1	75	77.8	0	0	0	0	2	11	N	Y	N	 	N	 	 	 	Y	Y	Y	 	 	 	 	 	Y	46.3	51.7	49	84
3	74	0	0	0	0	3.9	.1	2	18.9	71.2	63.3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	62.5	37.5	40	47.6	0	0	0	0	1	11	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	82.9	77.8	80.3	92
1	89	0	15.8	0	0	5.2	.6	2.9	15.5	72.1	57.5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	87.5	80	90.5	0	0	0	0	2	44	N	Y	 	 	 	 	 	 	 	Y	Y	N	Y	N	 	N	Y	69.6	65.3	67.5	93
3	75	0	0	0	0	3.6	.3	2	15.7	53.8	54.5	2589	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	80	100	91.7	0	0	1	0	2	12	N	N	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	Y	33.1	32.5	32.8	99
2	68	0	16.4	0	0	2.2	0	2.2	0	47.8	55.5	2938	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	66.7	20	0	35.7	0	0	0	0	1	71	N	Y	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	50.8	52.7	51.8	87
3	67	0	12	0	0	2.1	0	2.1	9.3	64.7	54.7	3032	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	66.7	66.7	80	0	0	0	1	1	10	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	N	Y	66.1	61.1	63.6	98
3	42	0	0	0	0	5.2	.4	2.8	45.2	90	69.6	7075	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	75	80	85.7	0	0	0	0	2	55	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	88.1	91.4	89.8	77
3	76	0	0	0	0	2.8	.8	1.8	28.2	77.4	62.5	2460	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	80	80	50	75	0	0	0	0	1	25	N	Y	N	 	N	 	 	Y	N	N	N	 	 	 	Y	Y	Y	80.5	77.5	79	95
3	82	0	14	0	0	6.5	0	6.5	79.7	74.8	62.4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	75	80	85.7	0	0	1	0	1	25	N	Y	N	 	N	 	 	 	Y	Y	Y	 	 	 	 	Y	Y	66.5	65.6	66	99
2	67	0	0	0	0	1.2	0	1.2	13.5	51.3	44.5	8805	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	75	80	85.7	0	0	1	0	2	86	N	Y	N	 	N	 	 	 	 	N	N	 	 	 	 	Y	Y	29.1	32.5	30.8	98
3	77	0	0	0	0	1.9	.3	1.1	8.9	58.7	54.6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	87.5	75	80	81	0	0	0	0	1	92	N	Y	N	N	N	N	N	N	N	Y	Y	N	Y	N	 	 	Y	50.3	48.5	49.4	93
3	52	0	16	0	0	1.9	0	1.9	7.6	67.7	47.2	4997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	23	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	89.7	86.6	88.1	71
3	81	0	15.6	0	0	14.7	0	14.7	15.7	61.2	53.4	6078	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	87.5	80	90.5	0	0	1	0	2	4	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	57.2	57.5	57.3	96
3	65	0	0	0	0	2.5	0	2.5	42.9	75	58.3	5468	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	62.5	25	20	38.1	0	0	0	1	1	3	N	Y	N	 	N	 	N	N	N	N	N	 	 	 	N	N	Y	79.5	76.9	78.2	98
3	68	0	0	0	0	1.7	.2	1	32.5	26.9	32.7	5312	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100	0	40	47.6	0	0	0	0	2	66	N	Y	Y	Y	Y	Y	 	Y	N	N	N	 	 	 	Y	Y	Y	19.3	32.5	25.9	89
3	82	0	0	0	0	5.8	0	5.8	15.8	75.4	56.4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	25	12.5	20	19	0	0	1	0	1	1	N	Y	N	 	Y	Y	 	Y	N	Y	Y	 	 	 	 	Y	Y	94.1	84.9	89.5	98
3	67	0	0	0	0	2.8	.3	1.6	19.8	51.3	43.2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	87.5	75	60	76.2	0	0	0	0	1	27	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	40.2	37.8	39	84
3	72	0	0	0	0	3.1	.2	1.7	18.4	70.6	49.8	8798	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	87.5	50	60	66.7	0	0	0	0	2	47	N	Y	N	N	N	 	 	N	N	N	N	 	 	 	 	N	Y	72.1	64.9	68.5	89
3	98	0	0	0	0	0	0	0	15.6	84.5	64	2201	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	40	0	0	18.2	0	0	0	0	2	15	N	Y	N	N	N	 	 	 	 	Y	Y	 	 	 	 	 	N	91.3	98.2	94.7	86
3	63	0	0	0	0	96.5	96.8	96.7	15.7	47	44	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	50	12.5	60	38.1	0	0	1	0	2	22	N	N	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	Y	70.2	69.1	69.6	99
3	81	0	12.7	0	0	3.9	0	3.9	40.4	38.9	30	8262	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	75	80	85.7	0	0	0	1	1	27	N	Y	N	N	N	 	 	N	N	N	N	 	 	 	 	N	Y	28	38.7	33.3	97
3	40	0	0	0	0	2.8	0	2.8	31.4	20	30.9	7605	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	87.5	62.5	40	66.7	0	0	0	1	1	42	N	Y	N	N	N	N	N	N	N	N	N	 	 	 	 	N	Y	16.1	27.5	21.8	98
3	67	0	0	0	0	2.3	.7	1.5	15.4	50	0	2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	40	0	0	18.2	0	0	0	0	2	41	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	62.6	69.1	65.9	92
3	51	0	0	0	0	1.6	.4	1	32.4	80	60.5	4775	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	87.5	50	40	61.9	0	0	0	0	1	58	N	N	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	Y	79.6	72	75.8	88
3	79	0	0	0	0	5	0	5	33.8	77	60.7	2354	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	60	0	0	25	0	0	0	1	1	94	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	N	Y	93.9	90	91.9	98
3	65	0	0	0	0	2.6	.5	1.6	13.2	63.2	44.9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	87.5	50	60	66.7	0	0	1	0	2	67	N	Y	Y	Y	Y	Y	 	Y	N	N	N	 	 	 	 	Y	Y	56.2	48.5	52.3	99
3	33	0	0	0	0	3.6	.4	2	0	82	54.7	4908	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	25	0	0	9.5	0	0	0	0	2	26	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N	92.8	88.5	90.7	73
3	58	0	0	0	0	2.8	0	2.8	11	84.1	61.5	2479	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	20	0	0	8.3	0	0	0	0	2	8	N	Y	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	92.8	88.5	90.6	71
3	38	0	0	0	0	8.9	0	8.9	12.8	65	50.6	5696	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	37.5	12.5	0	19	0	0	0	0	1	17	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	82	74.6	78.3	80
3	81	0	0	0	0	2.4	.4	1.4	0	72.5	64.7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100	25	60	61.9	0	0	0	1	2	49	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	N	Y	68	66.9	67.5	98
3	79	0	0	0	0	2.3	0	2.3	8.1	87.4	71	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	75	62.5	80	71.4	0	0	0	0	1	83	N	Y	N	 	Y	Y	 	 	Y	N	Y	 	 	 	 	Y	Y	83.4	78.2	80.8	97
3	49	0	0	0	0	3.3	0	3.3	0	60.3	51	3255	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	100	50	66.7	73.3	0	0	1	0	2	4	N	Y	Y	Y	Y	Y	 	Y	N	Y	Y	 	 	 	 	Y	Y	56.5	50.2	53.4	98
3	25	0	0	0	0	73.3	0	73.3	15.7	29	36.8	2290	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	100	60	50	75	0	0	0	1	2	86	N	Y	 	 	 	 	 	 	 	 	 	 	 	 	 	N	Y	45.8	32.5	39.2	94
3	38	0	0	0	0	3.8	.4	2.1	0	77.4	63	2198	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	20	0	50	18.2	0	0	1	0	1	43	N	Y	N	 	N	 	 	 	Y	N	Y	 	 	 	Y	Y	Y	91	90	90.5	98
1	42	0	15.5	0	0	2.3	.8	1.6	5.6	70.6	54.9	6021	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	37.5	0	0	14.3	0	0	0	0	1	24	N	Y	N	 	N	N	 	 	 	N	N	 	 	 	 	 	Y	81.6	82.3	81.9	76
3	75	0	0	0	0	8.8	.8	4.8	28	67.9	65.8	3006	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	83.3	40	33.3	57.1	0	0	0	0	1	39	N	N	 	 	 	 	 	 	 	 	 	Y	N	N	 	 	Y	83.4	74.9	79.1	76
3	55	0	16.7	0	0	20.7	0	20.7	20.1	69.2	51.5	2571	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	0	8.3	0	0	1	0	2	35	N	Y	N	N	Y	Y	 	 	Y	N	N	 	 	 	 	Y	Y	85.2	82.3	83.8	98
2	72	0	0	0	0	3.1	.7	1.9	34.2	72.9	60.7	3836	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	71.4	42.9	50	55.6	0	0	1	0	1	96	N	Y	 	 	 	 	 	 	 	 	 	 	 	 	Y	Y	Y	80.7	80.3	80.5	98
3	64	0	0	0	0	6.5	0	6.5	38.7	43.7	34.1	1966	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	75	0	0	33.3	0	0	0	0	1	74	N	Y	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	57.9	57.8	57.9	74
3	69	0	0	0	0	5.1	.4	2.8	15.6	51.8	32.9	2439	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	100	40	50	66.7	0	0	0	1	2	8	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	N	Y	43.4	32.5	38	98
3	34	0	0	0	0	7.9	0	7.9	15.9	41.9	38	2863	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	40	20	33.3	30.8	0	0	0	1	1	42	N	N	 	 	 	 	 	 	 	 	 	 	 	 	 	N	Y	58.8	69.1	64	98
3	46	0	0	0	0	4.6	1.9	3.3	9.3	81.3	57.3	2450	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	40	0	0	16.7	0	0	0	0	1	19	N	Y	Y	Y	Y	Y	 	 	Y	N	N	 	 	 	 	 	Y	90.9	91.4	91.2	88
3	35	63.5	4.9	0	0	2.1	96.8	49.5	18.1	94.7	84.1	2484	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	40	0	0	16.7	0	0	0	0	2	82	N	Y	Y	Y	Y	Y	 	Y	N	N	N	 	 	 	 	Y	Y	99.1	98.5	98.8	86
